"title","date","dateavailable","unitype","areainfeet","numberbedrooms","image","price","location","url"
"6 1/2 rez-de-chaussée d'un duplex au Promenade Fleury à Ahuntsic","2021-03-11T19:04:43.000Z","2021-06-01T04:00:00.000Z","apartment",1500,4.5,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/yEcAAOSwAQJgSmel/$_57.JPG",1990,"Rue Taché, Montréal, QC H2C 3A9, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-1-2-rez-de-chaussee-dun-duplex-au-promenade-fleury-a-ahuntsic/1555011103"
"1-Grands 5 1/2  Styliser avec salle a dîner / 2 Chambres fermer","2021-03-11T19:04:21.000Z","2021-07-01T00:00:00.000Z","duplex-triplex",1198,2,"https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/~iIAAOSwKptgSmnf/$_57.JPG",2035,"101 Avenue Mozart O, Montréal, QC H2S 1C5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-grands-5-1-2-styliser-avec-salle-a-diner-2-chambres-fermer/1555011054"
"Charmant 5 1/2 triplex tout rénové, occ. 1er mars *VMR/TMR*","2021-03-11T19:18:11.000Z","2021-03-11T00:00:00.000Z","condo",1200,3,"https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/VrEAAOSwLCdgSmuh/$_57.JPG",2150,"172 Av Trenton, Mont-Royal, QC H3P 1Z4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/charmant-5-1-2-triplex-tout-renove-occ-1er-mars-vmr-tmr/1555013430"
"Beautiful view: 43rd floor furnished condo at TDC2 with garage","2021-03-11T19:31:11.000Z","2021-04-01T00:00:00.000Z","condo",553,1.5,"https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/ircAAOSwsYNgSm-R/$_57.JPG",2250,"1188 Rue Saint-Antoine O, Montréal, QC H3C 1B4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-view:-43rd-floor-furnished-condo-at-tdc2-with-garage/1555015732"
"Brand new TDC3 2 bds 40th-floor Immediate Occupancy","2021-03-11T19:29:53.000Z","2021-03-15T00:00:00.000Z","condo",1021,2,"https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/vLwAAOSwSQ1gSmre/$_57.JPG",2800,"1288 Rue Saint-Antoine O, Montréal, QC H3C 1C2, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/brand-new-tdc3-2-bds-40th-floor-immediate-occupancy/1555015528"
"Apartment for rent 4 1/2","2021-03-11T16:31:32.000Z","2021-07-01T04:00:00.000Z","apartment",1000,2,"https://i.ebayimg.com/00/s/MTMzNFg3NTA=/z/1Q0AAOSwIe1gSkZN/$_57.JPG",,"8493 Avenue Daniel-Dony, Montréal, QC H1E 6W1, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-for-rent-4-1-2/1554983408"
"Logement 3 1/2 Montréal Rosemont Petite-patrie - Juillet 2021","2021-03-11T19:08:44.000Z","2021-07-01T04:00:00.000Z","apartment",500,1,"https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7tgAAOSw8kFgSmuR/$_57.JPG",,"Avenue Louis-Hébert, Montréal, QC H2G 2H1, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-3-1-2-montreal-rosemont-petite-patrie-juillet-2021/1555011822"
"Logement COOP    3 1/2","2021-03-11T18:50:37.000Z","2021-05-01T00:00:00.000Z","apartment",1,1,"https://i.ebayimg.com/00/s/NDk0WDgwMA==/z/FvAAAOSwZpJgSmZf/$_57.JPG",479,", Montreal H1k 5B4 QC, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-coop-3-1-2/1555008664"
"New Condo 1 1/2 Studios Entirely Renovated - July","2021-03-11T18:47:46.000Z","2021-07-01T00:00:00.000Z","apartment",160,0,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/QqYAAOSwvBRgSmUV/$_57.JPG",600,", Côte-des-Neiges H3S 1J1 QC, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-condo-1-1-2-studios-entirely-renovated-july/1555008181"
"MÉTRO CRÉMAZIE","2021-03-11T20:01:30.000Z","2021-07-01T00:00:00.000Z","apartment",450,0,"https://i.ebayimg.com/00/s/NjEyWDgwMA==/z/fGAAAOSw4UVgSnSY/$_57.JPG",620,"8878 R. Saint-Denis, Montréal, QC H2M 1N4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-cremazie/1555021265"
"ONE BEDROOM APARTMENT FOR RENT - LACHINE ( MAY 1)","2021-03-11T19:02:35.000Z","2021-05-01T00:00:00.000Z","apartment",750,1,"https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/uRkAAOSwhHJgSmjj/$_57.JPG",625,"705 31e Av., Lachine, QC H8S 4A2, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/one-bedroom-apartment-for-rent-lachine-may-1/1555010755"
"Chambre à louer dans un nouveau 4 1/2","2021-03-09T23:51:18.000Z","2021-04-01T00:00:00.000Z","condo",700,2,"https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/E6oAAOSw~jlgSAgv/$_57.JPG",650,", Montréal H1V 2Y8 QC, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/chambre-a-louer-dans-un-nouveau-4-1-2/1554742579"
"2 1/2 à louer, 10min à pied du métro concorde","2021-03-11T19:50:56.000Z","2021-07-01T00:00:00.000Z","apartment",600,0,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/CVEAAOSw0QlgSnQl/$_57.JPG",725,"373 15e Rue, Laval, QC H7N 1L5, Canada","https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/2-1-2-a-louer-10min-a-pied-du-metro-concorde/1555019223"
"Appartemen loft semi sous sol 3 1/2 750$ pointe aux trembles ","2021-03-11T20:11:34.000Z","2021-03-11T00:00:00.000Z","apartment",650,3.5,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/XyAAAOSw8btgSnli/$_57.JPG",750,"12541 Rue Victoria, Pointe-aux-Trembles, QC H1B 2S2, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartemen-loft-semi-sous-sol-3-1-2-750-pointe-aux-trembles/1555023639"
"4-1/2 métro Honoré-Beaugrand","2021-03-11T20:13:58.000Z","2021-03-16T00:00:00.000Z","apartment",750,2,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/160AAOSwbuFgSnlw/$_57.JPG",795,"8125 Rue A.-A.-Desroches, Montréal, QC H1L 2S3, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-metro-honore-beaugrand/1555024281"
"Appartement 4 1/2 à louer (Chomedey, Laval)","2021-03-11T20:08:16.000Z","2021-07-01T00:00:00.000Z","apartment",900,2,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/yvUAAOSwrmZgSnuB/$_57.JPG",795,"1820 Rue Jean-Picard, Laval, QC H7T 1H9, Canada","https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/appartement-4-1-2-a-louer-chomedey-laval/1555022822"
"Grand et vaste loft situé dans un quartier paisible. Tout inclus","2021-03-11T19:59:56.000Z","2021-07-01T00:00:00.000Z","apartment",400,0,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/J3cAAOSwXIpgSnaT/$_57.JPG",800,"10181 Avenue du Parc-Georges, Montréal-Nord, QC H1H 4Y2, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-et-vaste-loft-situe-dans-un-quartier-paisible-tout-inclus/1555020790"
"Appartement à louer","2021-03-11T18:32:23.000Z","2021-05-01T00:00:00.000Z","apartment",1,2,"",875,"2220 Boulevard René-Laennec, H7m 5W3, Laval, QC","https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/appartement-a-louer/1555005500"
"Beautiful, updated, 2 1/2 , bright, art deco - July 1st (Montrea","2020-11-19T13:40:05.000Z","2021-07-01T00:00:00.000Z","apartment",375,1,"https://i.ebayimg.com/00/s/ODAwWDcxMg==/z/12wAAOSw9j5gQnEp/$_57.JPG",895,"4982 Chemin Queen Mary, Montréal, QC H3W 1Y5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-updated-2-1-2-bright-art-deco-july-1st-montrea/1536629367"
"Charming, heated, bright, renovated 3 & 1/2","2021-03-11T19:46:43.000Z","2021-05-01T00:00:00.000Z","apartment",650,1,"https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/oEgAAOSwojRgSnNA/$_57.JPG",900,"4500 Grand Blvd., Montréal, QC H4B 2X9, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/charming-heated-bright-renovated-3-1-2/1555018511"
"VILLERAY (métro Jarry), NEUF,1 chambre fermé, tout inclus","2021-03-11T20:03:44.000Z","2021-03-13T00:00:00.000Z","apartment",400,0,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/RHMAAOSwrndgSncH/$_57.JPG",950,"8266 Rue St-Hubert, Montréal, QC H2P 1Z3, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/villeray-metro-jarry-neuf-1-chambre-ferme-tout-inclus/1555021737"
"3 1/2 rénové, dispo asap, sur le plateau, loyer de mars offert","2021-03-11T20:00:42.000Z","2021-03-12T00:00:00.000Z","apartment",1,1,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Oy0AAOSwOFtgSnal/$_57.JPG",950,"5355 Rue Cartier, Montréal, QC H2H 1X6, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-renove-dispo-asap-sur-le-plateau-loyer-de-mars-offert/1555020968"
"3 1/2 dans le petit Laurier, dispo maintenant, loyer mars offert","2021-03-11T19:50:27.000Z","2021-03-12T00:00:00.000Z","apartment",1,1,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Vu0AAOSwxqBgSnRR/$_57.JPG",950,"5337 Rue Marquette, Montréal, QC H2J 3Z4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-dans-le-petit-laurier-dispo-maintenant-loyer-mars-offert/1555019130"
"immobilier à louer","2021-03-11T18:44:16.000Z","2021-07-01T00:00:00.000Z","apartment",900,2,"",965,"5617 Avenue Gatineau, Montréal, QC H3T 1X6, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/immobilier-a-louer/1555007548"
"Grande 3 1/2/ Large 3.5 Apartment For Rent","2021-03-11T18:46:47.000Z","2021-04-01T00:00:00.000Z","apartment",1,1,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ZwoAAOSwB5tgSmUn/$_57.JPG",985,"Rue Sherbrooke Ouest, Montréal, QC H4B 1N5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grande-3-1-2-large-3-5-apartment-for-rent/1555007993"
"GRAND 4 1/2 TOUT INCLUS À PIERREFONDS","2021-01-12T15:03:38.000Z","2021-02-18T00:00:00.000Z","apartment",800,2,"https://i.ebayimg.com/00/s/MTAwMFgxNTAw/z/a6gAAOSw7AxgSSXU/$_57.JPG",1000,"11525 boul. de Pierrefonds, Pierrefonds, QC, H8Y 3J2","https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/grand-4-1-2-tout-inclus-a-pierrefonds/1545711071"
"$1,025/ 1br – 3½ GORGEOUS SEMI-BASEMENT IN THE MONKLAND VILLAGE","2021-03-11T20:06:05.000Z","2021-07-01T00:00:00.000Z","apartment",850,1,"https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/oVoAAOSwWelgSnfA/$_57.JPG",1025,"4540 Av Girouard, Montréal, QC H4A 3E6, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-025-1br-3-gorgeous-semi-basement-in-the-monkland-village/1555022307"
"3 1/2 + 1 pièce bureau- meublé- ROSEMONT-AVRIL","2021-03-11T19:52:28.000Z","2021-04-01T00:00:00.000Z","apartment",750,1.5,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ZnAAAOSwZf9gSnTJ/$_57.JPG",1050,"6e Avenue, Montréal, QC H1Y 2P6, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-1-piece-bureau-meuble-rosemont-avril/1555019506"
"3 1/2 Downtown / Centreville Sublease","2021-03-11T19:36:57.000Z","2021-04-01T00:00:00.000Z","condo",500,1,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/qk4AAOSwXChgSnEz/$_57.JPG",1075,"175 Rue Sherbrooke Ouest, Montréal, QC H2X 1X4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-downtown-centreville-sublease/1555016793"
"Large 4 1/2 (2 bedroom) in Parc-Ex for May, June or July","2021-03-11T18:50:04.000Z","2021-03-11T00:00:00.000Z","apartment",780,2,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ghUAAOSwT-RgSmXD/$_57.JPG",1075,"Av Champagneur, Montréal, QC H3N 2L2, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-4-1-2-2-bedroom-in-parc-ex-for-may-june-or-july/1555008562"
"4 1/2 in Villeray Near Trans-Canada Highway","2021-03-11T20:01:32.000Z","2021-07-01T00:00:00.000Z","apartment",10000,2,"https://i.ebayimg.com/00/s/ODAwWDQ1MQ==/z/N78AAOSwJeBgSnb5/$_57.JPG",1080,"7985 Rue Sagard, Montréal, QC H2E 2T4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-in-villeray-near-trans-canada-highway/1555021268"
"Peaceful& secure 5 1/2 near all amenities, immediate occupancy ","2021-03-11T18:55:22.000Z","2021-03-15T04:00:00.000Z","apartment",1100,3,"https://i.ebayimg.com/00/s/NzQwWDE2MDA=/z/qPYAAOSwiXpgSmb6/$_57.JPG",1100,"1320 Rue Bousquet, Laval, QC H7N 5A6, Canada","https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/peaceful-secure-5-1-2-near-all-amenities-immediate-occupancy/1555009521"
"3 1/2 style loft, rénové, petit laurier, asap, loyer mars offert","2021-03-11T19:55:54.000Z","2021-03-12T00:00:00.000Z","apartment",1,1,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/~mQAAOSwOnVgSnWE/$_57.JPG",1150,"5428 Rue Marquette, Montréal, QC H2J 3Z3, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-style-loft-renove-petit-laurier-asap-loyer-mars-offert/1555020074"
"Logement a air ouverte 4 1/2 refait a neuf","2021-03-11T19:54:52.000Z","2021-04-01T00:00:00.000Z","apartment",650,2,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/c7QAAOSwQd5gSnTt/$_57.JPG",1150,"3666 Joseph, H4g 1j1, Verdun, QC","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-a-air-ouverte-4-1-2-refait-a-neuf/1555019898"
"Studio for rent in the heart of Montreal available!","2021-02-24T20:01:22.000Z",,"apartment",365,0,"https://i.ebayimg.com/00/s/MTA4MFgxMDgw/z/DUEAAOSw4tNgNrCK/$_57.JPG",1150,"350 Prince-arthur West, Montreal, QC, H2X 3R4","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-for-rent-in-the-heart-of-montreal-available/1552598163"
"3 1/2 condo for rent place de l’acadie ","2021-03-11T19:49:22.000Z","2021-07-01T04:00:00.000Z","condo",607,1,"https://i.ebayimg.com/00/s/NzM4WDExMjU=/z/2vYAAOSwz5JgSnQ3/$_57.JPG",1195,"10050 Place de l'Acadie, Montréal, QC H4N 0C8, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-condo-for-rent-place-de-l-acadie/1555018939"
"Logement 2 chambres dispo MAINTENANT - NDG - VENDOME","2021-03-05T09:01:26.000Z","2021-03-01T00:00:00.000Z","apartment",770,2,"https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/3k4AAOSwdvZgQfNk/$_57.JPG",1195,"2025-2125, Montreal, QC, H4A 3J2","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-2-chambres-dispo-maintenant-ndg-vendome/1553939457"
"Lumineux 2 chambres fermées 1100 pc","2021-03-11T18:45:19.000Z","2021-05-01T00:00:00.000Z","apartment",1100,3,"https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/IhcAAOSw9iZgSmYu/$_57.JPG",1250,"5441 Rue Saint-Zotique E, Montréal, QC H1T 1P1, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lumineux-2-chambres-fermees-1100-pc/1555007741"
"3 1/2 a louer au Village","2021-03-11T19:09:27.000Z","2021-07-01T00:00:00.000Z","apartment",900,1,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/T0MAAOSwn5pgSmpe/$_57.JPG",1300,"1980 Boul. de Maisonneuve E, Montréal, QC H2K 2C8, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-au-village/1555011956"
"3 1/2, Papineau metro, FULLY FURNISHED,1st Floor. Beautiful cour","2021-03-11T19:38:51.000Z","2021-07-01T00:00:00.000Z","apartment",1,1.5,"https://i.ebayimg.com/00/s/NjA5WDgwMA==/z/oqoAAOSw-IlgSnGL/$_57.JPG",1300,"Rue Cartier, Montréal, QC H2K 4C4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-papineau-metro-fully-furnished-1st-floor-beautiful-cour/1555017126"
"Logement a louer 4 1/2 Mont-Royal ","2021-03-11T18:34:05.000Z","2021-05-01T00:00:00.000Z","apartment",500,2,"https://i.ebayimg.com/00/s/MTQ0MFgxMDgw/z/VwkAAOSwAnZgSmKU/$_57.JPG",1300,"1265 Boulevard Graham, Mont-Royal, QC H3P 2G5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-a-louer-4-1-2-mont-royal/1555005775"
"Condo 3 ½, Projet Amati Griffintown, au 12ème étage","2021-03-11T20:07:30.000Z","2021-03-12T00:00:00.000Z","condo",501,1,"https://i.ebayimg.com/00/s/NTY4WDgwMA==/z/XvsAAOSwSUBgSnhQ/$_57.JPG",1350,"170 Rue Rioux, Montréal, QC H3C 2A5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-projet-amati-griffintown-au-12eme-etage/1555022545"
"3.5 - 1ER JUILLET - Outremont / Mile End / Plateau Mont Royal","2021-03-11T19:57:19.000Z","2021-07-01T00:00:00.000Z","apartment",667,1,"https://i.ebayimg.com/00/s/NTc1WDgwMA==/z/-4sAAOSwUIhgSnXV/$_57.JPG",1395,"55 Chemin de la Côte-Sainte-Catherine, Outremont, QC H2V 2A5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-1er-juillet-outremont-mile-end-plateau-mont-royal/1555020315"
"Beautiful, updated, 2 bedroom, large apartment, art deco style","2021-03-03T18:31:43.000Z","2021-03-01T00:00:00.000Z","apartment",975,2,"https://i.ebayimg.com/00/s/NjM1WDgwMA==/z/QYAAAOSwjhZgP9We/$_57.JPG",1395,"4982 Chemin Queen Mary, Montréal, QC H3W 1Y5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-updated-2-bedroom-large-apartment-art-deco-style/1553688670"
"Condo Meublé Laurent Clark Studio à Louer -1400$- Centre Ville","2021-03-11T19:35:01.000Z","2021-04-01T00:00:00.000Z","condo",436,1,"https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/nL4AAOSwYW5gSnCk/$_57.JPG",1400,"1 Boulevard de Maisonneuve O, Montréal, QC H2X 2R4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-meuble-laurent-clark-studio-a-louer-1400-centre-ville/1555016414"
"Plateau, 5 1/2 à louer, près du Petit Laurier","2021-03-11T18:35:38.000Z","2021-05-01T00:00:00.000Z","apartment",900,3,"https://i.ebayimg.com/00/s/NTU5WDgwMA==/z/srkAAOSwyf9gSmIk/$_57.JPG",1400,"5309 Rue Fabre, Montréal, QC H2J 3W6, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-5-1-2-a-louer-pres-du-petit-laurier/1555006031"
"Condo 4 et demi sur 2 étages, situé près du parc Bellerive","2021-03-11T20:04:49.000Z","2021-07-01T00:00:00.000Z","condo",950,2,"https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/8tcAAOSwqKZgSnec/$_57.JPG",1420,"621 Rue Pierre-Tétreault, Montréal, QC H1L 4Y6, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-4-et-demi-sur-2-etages-situe-pres-du-parc-bellerive/1555021925"
"4-1/2 Renovated 2Bed/ Petite Patrie / Little Italy / Le Plateau","2021-03-11T20:01:43.000Z","2021-07-01T00:00:00.000Z","apartment",800,2,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/LowAAOSw9iZgSm0p/$_57.JPG",1500,"6692 Avenue De Chateaubriand, Montréal, QC H2S 2N7, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-renovated-2bed-petite-patrie-little-italy-le-plateau/1555021305"
"4 1/2 à louer à partir du 1 juin 2021","2021-03-11T18:55:19.000Z","2021-06-01T04:00:00.000Z","apartment",650,2,"https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6oMAAOSwiAdgSlt5/$_57.JPG",1600,"125 Rue Ontario E, Montréal, QC H2X 0A4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-a-partir-du-1-juin-2021/1555009512"
"CHARMANT MEUBLÉ - 3 1/2 VIEUX MONTRÉAL - À partir du 1er mai.","2021-03-11T18:44:35.000Z","2021-04-01T00:00:00.000Z","condo",665,1,"https://i.ebayimg.com/00/s/MzM4WDYwMA==/z/mr8AAOSwVChgSmPF/$_57.JPG",1600,"361 Place d'Youville, Montréal, QC H2Y 2B7, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/charmant-meuble-3-1-2-vieux-montreal-a-partir-du-1er-mai/1555007608"
"4 1/2 tour lafontaine plateau mont royal, tout inclus + meublé !","2021-03-11T14:04:47.000Z","2021-05-01T00:00:00.000Z","apartment",600,2,"https://i.ebayimg.com/00/s/NTg5WDgwMA==/z/qrsAAOSwFKVgSh3F/$_57.JPG",1650,"1025 Rue Sherbrooke E, Montréal, QC H2L 1L4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-tour-lafontaine-plateau-mont-royal-tout-inclus-meuble/1554960059"
"Corner Unit 17th floor Seville /Atwater/Downtown","2021-03-11T18:50:47.000Z","2021-04-01T00:00:00.000Z","condo",720,1.5,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Bu0AAOSwpsdgSmYJ/$_57.JPG",1650,"1414 Rue Chomedey, Montréal, QC H3H 0A2, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/corner-unit-17th-floor-seville-atwater-downtown/1555008698"
"Renovated 3 bdr apt, large backyard, and basement for storage","2021-03-06T17:07:21.000Z","2021-07-01T00:00:00.000Z","duplex-triplex",1025,3,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/TZ8AAOSwUuRgQ7ZY/$_57.JPG",1700,"4561 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-3-bdr-apt-large-backyard-and-basement-for-storage/1554156549"
"4.5 Outremont / Mile End / Plateau Mont Royal","2021-03-11T19:48:42.000Z","2021-07-01T00:00:00.000Z","apartment",904,2.5,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/9WIAAOSwc3dgSnPZ/$_57.JPG",1725,"55 Chemin de la Côte-Sainte-Catherine, Outremont, QC H2V 2A5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-outremont-mile-end-plateau-mont-royal/1555018848"
"2 Bedroom Loft Style Griffintown Apartment","2020-06-10T22:28:14.000Z",,"apartment",0,2,"https://i.ebayimg.com/00/s/MTA4MFgxMDgw/z/bPcAAOSwhdRgSorr/$_57.JPG",1795,"305 de la Montagne Street, Montreal, QC, H3C 0R6","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedroom-loft-style-griffintown-apartment/1505771957"
"Ville Emard- Ville St Paul, Beautiful  5 1/2  fully renovated","2021-03-11T20:20:52.000Z","2021-03-15T00:00:00.000Z","apartment",900,3.5,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/xxAAAOSw8ZJgSnnn/$_57.JPG",1875,"5631 Rue Angers, Montréal, QC H4E 4A7, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ville-emard-ville-st-paul-beautiful-5-1-2-fully-renovated/1555026002"
"Exquis 5 1/2  plafonds 9pi 10 fenetre 1 terrace 1 balcon Juillet","2021-02-23T18:14:42.000Z","2021-07-01T00:00:00.000Z","apartment",1198,3,"https://i.ebayimg.com/00/s/MTY4WDMwMA==/z/hqYAAOSwDJ5gSmbn/$_57.JPG",1895,"103 Avenue Mozart O, Montréal, QC H2S 1C5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/exquis-5-1-2-plafonds-9pi-10-fenetre-1-terrace-1-balcon-juillet/1552429356"
"GRANDS 5 1/2  3 EIME TRÉS LUMINEUX PRES DE 3 METRO","2021-03-10T16:19:58.000Z","2021-07-01T00:00:00.000Z","duplex-triplex",1198,3,"https://i.ebayimg.com/00/s/NTI2WDgwMA==/z/mP0AAOSwdcxgSPFJ/$_57.JPG",1895,"103 Avenue Mozart O, Montréal, QC H2S 1C5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grands-5-1-2-3-eime-tres-lumineux-pres-de-3-metro/1554825431"
"Dollard des ormeaux townhouse for rent","2021-03-11T17:34:04.000Z","2021-06-01T00:00:00.000Z","townhouse",2000,4.5,"https://i.ebayimg.com/00/s/NzA0WDcwMw==/z/yt4AAOSwAjZgSlNe/$_57.JPG",1900,", Dollard des Ormeaux  H9g 1w7 QC, Canada","https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/dollard-des-ormeaux-townhouse-for-rent/1554995020"
"4 chambres fermées Rosemont Petite Patrie ","2021-03-11T18:39:06.000Z","2021-07-01T04:00:00.000Z","apartment",1300,4,"https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/emcAAOSwL7xgSmMz/$_57.JPG",1995,"5299 Avenue Bourbonnière, Montréal, QC H1X 2N1, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-chambres-fermees-rosemont-petite-patrie/1555006661"
"Renovated 4 bdr apt all with large windows. Ideal for students","2021-02-17T21:22:44.000Z","2021-07-01T00:00:00.000Z","duplex-triplex",825,4,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/uLsAAOSwWixgLYft/$_57.JPG",2000,"4442 Rue Saint-Urbain, Montréal, QC H2W 1V7, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-4-bdr-apt-all-with-large-windows-ideal-for-students/1551537713"
"5 1/2 tout rénové, occ. rapide! Terrasse. *Plateau Mont-Royal*","2021-03-11T19:28:46.000Z","2021-03-11T00:00:00.000Z","condo",1000,3,"https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/zA0AAOSwIytgSm9H/$_57.JPG",2200,"1693 Rue Gilford, Montréal, QC H2J 1S4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-tout-renove-occ-rapide-terrasse-plateau-mont-royal/1555015312"
